Sample,Year,Area,pH_(input),Temperature,Pressure,logfO2,H2_(input),Na+_(input),K+_(input),Mg+2_(input),Ca+2_(input),Ba+2_(input),HCO3-_(input),CH4_(input),Pb+2_(input),NO3-_(input),NH4+_(input),HPO4-2_(input),SO4-2_(input),HS-_(input),Cl-_(input),Br-_(input),SiO2_(input),Cu+2_(input),Fe+2_(input),Fe+3_(input),Mn+2_(input),Al+3_(input),Zn+2_(input),Al+3,AlO+,AlO2-,AlOH+2,Ba+2,BaCO3,BaCl+,BaHCO3+,BaOH+,Br-,Br3-,BrO-,BrO3-,BrO4-,CH4,CO,CO2,CO3-2,Ca+2,CaCO3,CaCl+,CaCl2,CaHCO3+,CaHSiO3+,CaOH+,CaSO4,Cl-,ClO-,ClO2-,ClO3-,ClO4-,Cu+,Cu+2,CuCl,CuCl+,CuCl2,CuCl2-,CuCl3-,CuCl3-2,CuCl4-2,CuO,CuO2-2,CuOH+,Fe+2,Fe+3,FeCl+,FeCl+2,FeCl2,FeO,FeO+,FeO2-,FeOH+,FeOH+2,H+,H2,H2N2O2,H2O,H2O2,H2P2O7-2,H2PO3-,H2PO4-,H2S,H3P2O7-,H3PO3,H3PO4,H4P2O7,HAlO2,HBrO,HCO3-,HCl,HClO,HClO2,HCuO2-,HFeO2,HFeO2-,HMnO2-,HN2O2-,HNO2,HNO3,HO2-,HP2O7-3,HPO3-2,HPO4-2,HPbO2-,HS-,HSO3-,HSO4-,HSO5-,HSiO3-,HZnO2-,K+,KBr,KCl,KHSO4,KOH,KSO4-,Mg+2,MgCO3,MgCl+,MgHCO3+,MgHSiO3+,MgOH+,MgSO4,Mn+2,Mn+3,MnCl+,MnO,MnO2-2,MnO4-,MnO4-2,MnOH+,N2,N2O2-2,NH3,NH4+,NO2-,NO3-,Na+,NaBr,NaCl,NaHSiO3,NaOH,NaSO4-,O2,OCN-,OH-,P2O7-4,PO4-3,Pb(HS)2,Pb(HS)3-,Pb+2,PbCl+,PbCl2,PbCl3-,PbCl4-2,PbO,PbOH+,S2O6-2,S2O8-2,SO2,SO3-2,SO4-2,SiO2,Zn+2,ZnCl+,ZnCl2,ZnCl3-,ZnO,ZnO2-2,ZnOH+,pH,Fe-brucite,K-feldspar,Mg-cronstedtite,Mn(OH)2,alabandite,albite,"albite,high","albite,low",almandine,alunite,amorphous-silica,analcime,"analcime,dehydrated",andalusite,andradite,anhydrite,annite,anorthite,antigorite,aragonite,artinite,barite,boehmite,bornite,brucite,calcite,chalcedony,chalcocite,chalcopyrite,chrysotile,"clinochlore,14a","clinochlore,7a",clinozoisite,coesite,copper,corundum,covellite,cristobalite,"cristobalite,alpha","cristobalite,beta","daphnite,14a",diaspore,dickite,diopside,dolomite,enstatite,epidote,"epidote,ordered",fayalite,ferropargasite,ferrosilite,ferrotremolite,ferrous-oxide,forsterite,galena,gehlenite,gibbsite,glaucophane,goethite,graphite,greenalite,grossular,grunerite,gypsum,halite,halloysite,hedenbergite,hematite,hisingerite,huntite,iron,jadeite,kalsilite,kaolinite,kyanite,larnite,laumontite,lawsonite,magnesite,malachite,manganosite,margarite,"microcline,maximum",minnesotaite,muscovite,nepheline,nesquehonite,paragonite,phlogopite,portlandite,prehnite,pyrite,pyrophyllite,pyrrhotite,quartz,rhodochrosite,"sanidine,high",sepiolite,siderite,sillimanite,smithsonite,sphalerite,sylvite,talc,tenorite,tremolite,wairakite,willemite,wollastonite,wurtzite,zoisite,CH4/HCO3-,DEFAULT,Fe+3/Fe+2,H2/H2O,HS-/SO4-2,NH4+/NO3-,charge imbalance,charge imbalance % of mean charge,charge imbalance % of total charge,ionic strength,mean charge,sigma(mz) anions,sigma(mz) cations,stoichiometric ionic strength,total charge,Al+3_Log_ion-H+_activity_ratio,Ba+2_Log_ion-H+_activity_ratio,Br-_Log_ion-H+_activity_ratio,Br3-_Log_ion-H+_activity_ratio,BrO3-_Log_ion-H+_activity_ratio,BrO4-_Log_ion-H+_activity_ratio,CN-_Log_ion-H+_activity_ratio,Ca+2_Log_ion-H+_activity_ratio,Cl-_Log_ion-H+_activity_ratio,ClO-_Log_ion-H+_activity_ratio,ClO2-_Log_ion-H+_activity_ratio,ClO3-_Log_ion-H+_activity_ratio,ClO4-_Log_ion-H+_activity_ratio,Cu+_Log_ion-H+_activity_ratio,Cu+2_Log_ion-H+_activity_ratio,Fe+2_Log_ion-H+_activity_ratio,Fe+3_Log_ion-H+_activity_ratio,HCO3-_Log_ion-H+_activity_ratio,HPO4-2_Log_ion-H+_activity_ratio,HS-_Log_ion-H+_activity_ratio,HS2O3-_Log_ion-H+_activity_ratio,HSO5-_Log_ion-H+_activity_ratio,K+_Log_ion-H+_activity_ratio,Mg+2_Log_ion-H+_activity_ratio,Mn+2_Log_ion-H+_activity_ratio,Mn+3_Log_ion-H+_activity_ratio,MnO4-_Log_ion-H+_activity_ratio,MnO4-2_Log_ion-H+_activity_ratio,N2H5+_Log_ion-H+_activity_ratio,N2O2-2_Log_ion-H+_activity_ratio,NH4+_Log_ion-H+_activity_ratio,NO2-_Log_ion-H+_activity_ratio,NO3-_Log_ion-H+_activity_ratio,Na+_Log_ion-H+_activity_ratio,OCN-_Log_ion-H+_activity_ratio,OH-_Log_ion-H+_activity_ratio,Pb+2_Log_ion-H+_activity_ratio,S2-2_Log_ion-H+_activity_ratio,S2O3-2_Log_ion-H+_activity_ratio,S2O4-2_Log_ion-H+_activity_ratio,S2O5-2_Log_ion-H+_activity_ratio,S2O6-2_Log_ion-H+_activity_ratio,S2O8-2_Log_ion-H+_activity_ratio,S3O6-2_Log_ion-H+_activity_ratio,S4-2_Log_ion-H+_activity_ratio,S4O6-2_Log_ion-H+_activity_ratio,S5O6-2_Log_ion-H+_activity_ratio,SCN-_Log_ion-H+_activity_ratio,SO3-2_Log_ion-H+_activity_ratio,SO4-2_Log_ion-H+_activity_ratio,Zn+2_Log_ion-H+_activity_ratio,CH4(g),CO(g),CO2(g),H2(g),H2O(g),H2S(g),N2(g),NH3(g),O2(g),SO2(g),Al+3_total,Ba+2_total,Br-_total,CH4_total,Ca+2_total,Cl-_total,Cu+2_total,Fe+2_total,Fe+3_total,H+_total,H2_total,HCO3-_total,HPO4-2_total,HS-_total,K+_total,Mg+2_total,Mn+2_total,NH4+_total,NO3-_total,Na+_total,OH-_total,Pb+2_total,SO4-2_total,SiO2_total,Zn+2_total
,,,pH,degC,bar,logfO2,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,Molality,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,log_activity,pH,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,affinity_kcal,Eh_volts,Eh_volts,Eh_volts,Eh_volts,Eh_volts,Eh_volts,%,%,eq/kg.H2O,molality,eq/kg.H2O,eq/kg.H2O,eq/kg.H2O,eq/kg.H2O,molality,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,Log ion-H+ activity ratio,log_fugacity,log_fugacity,log_fugacity,log_fugacity,log_fugacity,log_fugacity,log_fugacity,log_fugacity,log_fugacity,log_fugacity,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality,molality
Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSW,,,7.8,2,200.0,-1.32,,4.64E-01,9.80E-03,5.27E-02,1.02E-02,1.40E-07,2.30E-03,3.00E-10,,3.00E-07,,7.50E-07,2.79E-02,,5.46E-01,8.40E-04,1.60E-04,7.00E-10,,1.50E-09,,2.00E-08,1.00E-09,-14.2767,-10.6132,-7.8849,-12.2654,-7.5544,-10.7171,-8.6941,-9.7941,-14.5859,-3.2559,-19.5443,-16.5979,-27.5621,-46.8387,-9.5229,-54.4237,-4.2032,-5.5657,-2.6726,-5.1411,-3.5115,-4.127,-4.4988,-7.5451,-8.8785,-3.1459,-0.4563,-18.4787,-29.2674,-25.0296,-25.2294,-22.0725,-9.9548,-19.9811,-10.0047,-11.5146,-17.0635,-13.4029,-16.7781,-15.8241,-10.2786,-22.9939,-10.7236,,-18.2764,,-17.2614,,,-9.4637,-11.3691,,-13.2955,-7.8,,-76.6849,-0.0077603,-20.1832,-17.6212,-61.191,-7.4451,,-23.1006,-67.2634,-13.2293,-29.4715,-8.8058,-15.6146,-2.8771,-8.722,-18.6031,-35.3433,-16.2338,-9.0144,,,-76.1374,-25.676,-16.0713,-24.4509,-16.4566,-59.5165,-6.8609,,,-51.778,-8.6436,-31.7104,-5.8674,-15.8345,-2.2301,-7.4612,-5.5434,-14.6482,-9.7947,-3.8729,-1.8976,-4.6141,-2.4798,-3.7361,-6.4482,-6.7124,-2.2554,,,,,,,,,-27.8099,-79.7037,,,-21.319,-6.7003,-0.5368,-5.2805,-1.852,-4.2637,-7.7478,-2.4389,-4.1071,-85.1321,-6.9693,-18.0669,-11.5159,,,,,,,,,,-75.2533,-48.124,-57.992,-50.9715,-2.4932,-3.9871,-9.6638,-10.5364,-10.7572,-11.2317,-13.6054,-21.4212,-10.8203,7.8,,4.42893,6.94137,,,2.2056,0.34159,2.20648,,-6.10111,-1.18995,1.22628,-5.28667,-4.63207,-1.02498,-1.58796,,-8.06229,-6.15004,-0.26183,-6.26222,0.21275,-1.65802,,-5.39534,-0.09161,0.34293,,,-1.5542,-0.14421,-4.66392,-8.18512,-0.37711,,-6.44292,,-0.06386,-0.06386,-0.71756,,-0.42504,5.17605,-5.33155,2.15699,-3.53129,0.09479,0.09681,,,,,,-9.44843,,,0.84349,6.53562,5.25797,,,,,-1.10553,-3.20738,1.48656,,10.13541,,-2.2796,,-0.46504,-1.3169,3.49032,-4.17743,,0.50374,-1.35893,0.00637,-8.32028,,-5.56785,4.43409,,7.70195,-3.35854,-3.25427,4.26466,3.21921,,-4.90087,,2.58786,,0.71309,,2.71865,-2.13792,,-5.14186,-7.2266,,-4.14588,2.45649,-3.81845,-5.74129,-6.06831,-9.6974,-7.48483,,-8.24694,-0.219,0.803,0.803,,,,-0.0053893829597,-0.9552,-0.4776,0.63119,0.56422305842,-0.5669177499,0.56152836694,0.6931,1.1284461168,9.12333,8.04565,-11.0559,-27.34433,-35.3621,-54.6387,-143.87144,12.92742,-8.25625,-26.27865,-37.06735,-32.82955,-33.02935,-14.27254,5.64524,,5.12359,-10.67708,-22.46089,,-172.58827,-39.51037,5.56986,13.70244,,,,,-129.1757,-95.30374,,-29.11902,-14.50032,7.26318,-92.93214,-14.76926,,-287.65607,-174.18167,-159.74027,-123.88657,-90.85327,-63.72397,-206.43103,-513.90978,-305.27258,-434.42924,-242.93304,-66.57147,-18.09317,5.93622,-156.57264,-51.50922,-2.96842,-45.02456,-2.17646,,-24.69878,-76.33318,-1.32,-58.44901,2e-08,1.4e-07,0.00084,3e-10,0.0102,0.546,7e-10,0.0,1.5e-09,,,0.0023,7.5e-07,,0.0098,0.0527,,,3e-07,0.464,4.79307e-05,,0.0279,0.00016,1e-09
Rainbow,,,3.03,350,200.0,-32.25,1.60E-02,5.33E-01,2.04E-02,,6.66E-02,8.00E-06,1.60E-02,2.50E-03,,,1.00E-04,,,1.20E-03,7.50E-01,1.18E-03,6.90E-03,1.60E-04,2.41E-02,,2.25E-03,,1.85E-04,,,,,-8.4263,-17.4578,-5.6219,-10.4462,-11.5619,-3.6258,-25.7824,-29.5414,-68.3723,-94.1857,-2.6021,-4.8855,-1.724,-17.504,-4.4795,-12.8507,-1.8514,-1.7126,-7.8709,-9.0946,-7.3014,,-1.0734,-28.1937,-49.843,-64.8261,-82.9314,-7.8599,-15.0393,-5.4823,-12.1925,-11.3138,-4.6038,-13.5469,-5.8573,-17.8716,-17.6858,-31.6707,-15.7299,-6.2225,,-3.8773,,-1.6263,-10.0305,,,-7.5805,,-3.03,-1.7236,,-0.0065284,-25.9223,,,,-2.9208,,,,,,-23.3243,-8.2623,-1.727,-22.4942,-46.7629,-22.6048,,-14.9782,-19.8798,,,,-34.5292,,,,,-8.2475,,,,-9.1969,-19.2674,-2.3931,-4.6448,-2.2845,,-9.3923,,,,,,,,,-7.1182,-28.2652,-3.1612,-12.5287,-28.323,-54.2926,-55.5726,-9.2681,,,-5.7907,-4.6189,,,-1.2011,-3.3769,-0.4846,-8.3612,-8.4185,,-34.2083,,-8.6892,,,,,,,,,,,,,,,,,-2.1612,-10.977,-4.5738,-4.032,-5.7153,-13.0684,-27.4128,-8.8909,3.03,,,,,,,,,,,-1.70872,,,,,,,,,,,,,,,,-1.17836,-9.71965,,,,,,-2.00984,-7.99655,,,-1.40562,-1.40562,-1.78286,,,,,,,,,,,-9.2795,,,,,,,,,-2.83283,,,,,-5.78675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81024,,,,,,,,-9.70267,,,,,,,,,-0.344,-0.376,,-0.378,-0.376,-0.376,0.0095535881769,3.5527,1.7763,0.2704,0.2689118812,-0.26413508711,0.27368867529,0.86646,0.5378237624,,-2.36632,-6.65584,-28.8124,-71.40234,-97.21574,,1.58049,-4.10342,-31.22372,-52.87302,-67.85612,-85.96142,-4.82993,-8.97927,-0.16245,,-11.2923,,-11.27752,,,0.63688,,-1.05816,-19.17519,-57.32255,-61.63261,,,-1.58893,,,1.8289,,-11.71923,,,,,,,,,,,,,,,-4.91696,1.42837,-3.15707,-0.11797,0.34767,2.00057,-1.58922,,,-32.25,,,8e-06,0.00118,0.0025,0.0666,0.75,0.00016,0.0241,,0.0378276,0.016,0.016,,0.0012,0.0204,,0.00225,0.0001,0.0,0.533,,,0.0,0.0069,0.000185
Guaymas,,,6.95,315,200.0,-34.17,3.40E-03,5.13E-01,4.85E-02,,4.15E-02,5.30E-05,6.11E-02,6.34E-02,6.52E-07,,1.56E-02,,,5.98E-02,6.37E-01,5.30E-03,1.38E-02,1.10E-06,1.80E-04,,2.36E-04,7.90E-06,4.00E-05,-25.2086,-13.0953,-5.4546,-18.1374,-7.3133,-7.7485,-5.1654,-4.9394,-6.9654,-2.785,-33.4067,-29.7937,-70.7566,-98.014,-1.1979,-4.9307,-1.1789,-7.4337,-3.9904,-3.776,-1.9876,-2.3043,-2.8526,-4.6652,-3.3243,,-0.8203,-29.2112,-52.0749,-67.8931,-86.8836,-9.6962,-20.4068,-7.7246,-18.1487,-17.84,-6.6631,-19.9322,-7.7287,-24.0375,-15.3127,-21.0428,-17.448,-7.4564,,-5.7024,,-4.4353,-4.1164,,,-5.2216,,-6.95,-2.3783,,-0.008136,-27.3693,,,,-1.3961,,,,,-8.2206,-28.1286,-2.8527,-6.4455,-28.0913,-53.8006,-16.5719,,-4.7112,-8.6207,,,,-31.4286,,,,-14.3043,-2.0857,,,,-4.404,-7.5614,-1.8715,-3.9634,-2.2495,,-5.1169,,,,,,,,,-7.3452,-32.5215,-4.0857,-5.5785,-12.0645,-45.2982,-41.394,-5.9095,,,-1.8128,-4.2142,,,-0.9576,-3.0072,-0.6894,-3.9013,-4.4229,,-36.4815,,-4.3194,,,-6.4612,-6.8659,-15.5176,-12.28,-10.8364,-11.2993,-12.8196,-11.3441,-15.8795,,,,,,-1.8688,-10.8447,-5.2589,-5.1419,-6.6593,-5.7077,-11.3524,-5.2718,6.95,3.37475,1.37808,,-2.13147,4.04252,1.30252,0.31159,1.30332,18.90057,,-0.83119,0.09578,-4.84962,-9.9752,,,29.06258,1.428,,6.17469,,,-5.46017,41.21672,,6.62063,-0.15568,9.03826,19.83344,,,,6.9442,-0.97356,-1.54706,,0.8515,-0.39978,-0.39978,-0.79405,40.40615,-5.21312,-8.09701,,,,,,16.675,48.80987,8.36381,59.61275,6.14229,,-2.36732,-5.04051,-7.45881,,,-0.66531,22.51662,14.74294,64.76036,,-5.88194,,15.4311,,11.11291,,-3.42117,-3.26742,-3.15351,-9.33822,,0.2259,-0.12173,-1.90911,,,-3.29293,-6.49507,1.37566,28.10383,-4.60431,-3.08267,,-6.27473,,4.671,9.96194,11.47848,-8.70646,10.79695,0.21249,0.58572,0.72437,,4.15637,,-7.50199,11.55157,-8.73395,,,,1.82506,4.11021,5.08758,8.43857,6.91378,-0.782,-0.791,,-0.793,-0.791,-0.791,-0.02573190388,-6.3961,-3.198,0.4047,0.40230789109,-0.41517384303,0.38944193915,0.79237,0.80461578218,-4.35857,6.58673,-9.73503,-40.35674,-77.70663,-104.96403,,9.90958,-7.77031,-36.16121,-59.02491,-74.84311,-93.83361,-2.74617,-6.50681,6.44363,,-9.80275,,-9.0357,,,5.07854,,6.55478,-11.67145,-52.24822,-55.29399,,,2.73582,,,5.99236,,-11.26944,-1.61763,,,,,,,,,,,,,,3.05533,1.77462,-2.81941,0.67439,-0.06074,1.85556,0.0629,,,-34.17,,7.9e-06,5.3e-05,0.0053,0.0634,0.0415,0.637,1.1e-06,0.00018,,0.0763229,0.0034,0.0611,,0.0598,0.0485,,0.000236,0.0156,0.0,0.513,,6.52e-07,0.0,0.0138,4e-05
Endeavour,,,5.1,345,200.0,-29.82,6.20E-04,3.19E-01,2.90E-02,,4.30E-03,5.00E-06,2.20E-02,3.40E-03,5.10E-07,,1.00E-03,,,2.00E-02,2.35E-01,8.95E-04,1.70E-02,2.10E-05,1.36E-03,,5.50E-04,1.90E-06,3.50E-05,-18.9345,-10.0039,-6.1105,-13.3496,-8.0366,-12.7765,-5.7414,-7.877,-9.1618,-3.6669,-29.1055,-28.3855,-64.8196,-89.4872,-2.4685,-6.2031,-1.6129,-12.9286,-4.9993,-9.0785,-2.8735,-3.217,-6.1841,-7.1933,-5.8072,,-1.4151,-27.3628,-47.8328,-61.5873,-78.4693,-7.6285,-16.1561,-5.7265,-13.8045,-13.4227,-5.2003,-16.0133,-6.8043,-20.6881,-14.6405,-24.3847,-14.8089,-6.4399,,-4.5915,,-2.8926,-6.2013,,,-5.7693,,-5.1,-3.1628,,-0.00346775,-24.7774,,,,-1.6998,,,,,-6.8531,-24.3709,-5.8957,-4.3525,-23.8695,-46.9963,-17.5351,,-8.9805,-13.6687,,,,-31.1819,,,,-15.7293,-4.8147,,,,-6.6185,-12.9804,-2.0534,-4.48,-2.4301,,-7.0043,,,,,,,,,-7.1219,-29.6934,-3.6745,-8.482,-19.7767,-45.0326,-44.6945,-7.2428,,,-3.1556,-4.0019,,,-1.1312,-3.4903,-0.8957,-5.8349,-6.3015,,-31.8451,,-6.5166,,,-6.7841,-9.6693,-11.3478,-8.0054,-6.6238,-7.483,-9.6413,-10.4972,-13.6328,,,,,,-1.7696,-10.9153,-5.0378,-4.9736,-7.0109,-8.9483,-18.9635,-6.8121,5.1,-2.66372,0.1869,,,-5.8929,0.35321,-0.55391,0.35405,10.42707,,-0.60476,-1.08387,-5.79916,-1.76602,,,10.40917,-1.38675,,-8.01178,,,-1.59561,30.1226,,-7.52753,-0.05235,7.24113,12.08569,,,,-3.53481,-0.88196,-3.2729,-3.20573,0.56488,-0.28203,-0.28203,-0.66162,19.14499,-1.44315,-0.6415,,,,,,5.44717,11.02624,2.78113,8.84566,0.54716,,-2.72389,,-4.077,,,-9.9875,4.90352,,25.4801,,-6.88002,-3.84738,-1.40771,,2.12977,,,-4.543,-4.54552,-1.84024,-2.07376,,-3.91996,-5.85257,,,,-1.83992,0.15748,11.05691,1.78386,-4.19931,,0.33619,,-5.19429,-4.84913,5.07907,-0.70895,3.37034,0.31593,,-0.39182,,-4.34159,-2.00192,,0.42336,-9.98633,,,,-0.99683,,-6.14649,-2.68692,-3.56225,-0.594,-0.542,,-0.544,-0.542,-0.542,0.12493094883,78.4602,39.2301,0.15946,0.1592284274,-0.096762952985,0.22169390181,0.34664,0.3184568548,-3.63447,2.16338,-8.76692,-34.20549,-69.91962,-94.58722,,5.20066,-6.51515,-32.46285,-52.93285,-66.68735,-83.56935,-2.52846,-5.95612,3.76011,,-10.99573,,-9.91467,,,3.0466,,3.07811,-14.39336,-50.13259,-54.89453,,,1.09814,,,3.9688,,-11.61657,-1.14783,,,,,,,,,,,,,,-0.71526,-3.84609,-4.40456,0.04184,-1.04927,1.98513,-0.34537,,,-29.82,,1.9e-06,5e-06,0.000895,0.0034,0.0043,0.235,2.1e-05,0.00136,,0.0412772,0.00062,0.022,,0.02,0.029,,0.00055,0.001,0.0,0.319,,5.1e-07,0.0,0.017,3.5e-05
